class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
p,9.62,f,,n,f,x,c,w,9.1,9.97,r,i,w,,,f,f,,h,a
p,9.49,x,,w,f,x,c,w,10.29,12.38,r,i,w,,,f,f,,h,a
p,8.73,x,,n,f,x,c,w,10.2,11.24,r,i,w,,,f,f,,d,a
p,10.5,f,,n,f,x,c,w,10.12,11.76,r,i,w,,,f,f,,h,u
p,8.42,f,,n,f,x,c,w,10.37,9.97,r,i,w,,,f,f,,d,a
p,8.05,x,,w,f,x,c,w,9.2,9.81,r,i,w,,,f,f,,h,a
p,8.53,x,,w,f,x,c,w,9.06,11.63,r,i,w,,,f,f,,d,u
p,9.05,f,,w,f,x,c,w,10.28,12.34,r,i,w,,,f,f,,d,u
p,8.99,x,,n,f,x,c,w,10.54,14.27,r,i,w,,,f,f,,d,a
p,8.24,x,,n,f,x,c,w,10.55,13.47,r,i,w,,,f,f,,h,u
p,8.15,f,,n,f,x,c,w,10.11,12.3,r,i,w,,,f,f,,d,a
p,8.86,f,,n,f,x,c,w,9.21,9.69,r,i,w,,,f,f,,d,a
p,8.19,f,,n,f,x,c,w,9.78,11.74,r,i,w,,,f,f,,h,a
p,8.26,x,,n,f,x,c,w,8.58,9.25,r,i,w,,,f,f,,h,u
p,7.83,x,,n,f,x,c,w,9.5,10.7,r,i,w,,,f,f,,h,u
p,8.37,f,,n,f,x,c,w,9.3,11.28,r,i,w,,,f,f,,d,u
p,8.65,x,,n,f,x,c,w,9.5,10.76,r,i,w,,,f,f,,d,u
p,9.83,f,,n,f,x,c,w,11.18,11.95,r,i,w,,,f,f,,h,a
p,6.84,x,,w,f,x,c,w,8.88,8.83,r,i,w,,,f,f,,d,a
p,10.31,x,,n,f,x,c,w,10.12,11.82,r,i,w,,,f,f,,h,u
p,9.03,f,,w,f,x,c,w,10.78,10.0,r,i,w,,,f,f,,d,u
p,9.37,x,,n,f,x,c,w,9.03,11.58,r,i,w,,,f,f,,d,u
p,8.92,f,,n,f,x,c,w,9.57,11.44,r,i,w,,,f,f,,h,a
p,10.36,x,,n,f,x,c,w,10.29,12.62,r,i,w,,,f,f,,d,u
p,11.04,x,,w,f,x,c,w,10.14,12.95,r,i,w,,,f,f,,d,a
p,10.12,f,,n,f,x,c,w,10.47,12.14,r,i,w,,,f,f,,d,a
p,7.78,f,,w,f,x,c,w,9.49,10.3,r,i,w,,,f,f,,d,u
p,9.48,x,,w,f,x,c,w,9.86,11.35,r,i,w,,,f,f,,d,a
e,3.98,b,g,w,f,x,d,w,4.63,3.19,,,y,,,f,f,,g,a
e,2.47,b,g,w,f,x,d,w,3.1,2.39,,,y,,,f,f,,g,a
e,4.3,b,g,n,f,x,d,w,4.84,3.27,,,y,,,f,f,,g,u
e,3.42,b,g,n,f,x,d,w,5.11,3.01,,,y,,,f,f,,g,u
e,3.39,b,g,n,f,x,d,w,4.78,2.93,,,y,,,f,f,,g,u
e,4.06,b,g,w,f,x,d,w,5.72,3.91,,,y,,,f,f,,g,u
e,4.05,b,g,n,f,x,d,w,4.81,2.75,,,y,,,f,f,,g,u
e,4.73,b,g,n,f,x,d,w,5.32,3.42,,,y,,,f,f,,g,u
e,3.65,b,g,n,f,x,d,w,4.63,3.32,,,y,,,f,f,,g,u
e,3.26,b,g,n,f,x,d,w,4.63,2.62,,,y,,,f,f,,g,a
e,4.0,b,g,n,f,x,d,w,5.43,3.24,,,y,,,f,f,,g,u
e,3.11,b,g,n,f,x,d,w,5.04,3.13,,,y,,,f,f,,g,a
e,2.68,b,g,w,f,x,d,w,4.68,3.33,,,y,,,f,f,,g,a
e,3.16,b,g,n,f,x,d,w,4.09,3.17,,,y,,,f,f,,g,a
e,4.01,b,g,w,f,x,d,w,5.51,3.63,,,y,,,f,f,,g,a
e,3.04,b,g,n,f,x,d,w,3.93,2.54,,,y,,,f,f,,g,u
e,3.37,b,g,w,f,x,d,w,4.31,2.82,,,y,,,f,f,,g,u
e,2.93,b,g,n,f,x,d,w,4.1,2.83,,,y,,,f,f,,g,u
e,2.99,b,g,w,f,x,d,w,4.06,2.43,,,y,,,f,f,,g,a
e,3.25,b,g,w,f,x,d,w,3.85,3.1,,,y,,,f,f,,g,u
e,3.91,b,g,n,f,x,d,w,4.56,3.11,,,y,,,f,f,,g,u
e,3.44,b,g,n,f,x,d,w,4.74,3.86,,,y,,,f,f,,g,u
e,2.9,b,g,n,f,x,d,w,4.71,3.07,,,y,,,f,f,,g,u
e,3.77,b,g,n,f,x,d,w,4.74,3.15,,,y,,,f,f,,g,u
e,4.19,b,g,n,f,x,d,w,4.74,3.36,,,y,,,f,f,,g,u
e,3.08,b,g,n,f,x,d,w,5.31,3.32,,,y,,,f,f,,g,u
e,3.69,b,g,w,f,x,d,w,4.18,3.21,,,y,,,f,f,,g,a
e,4.18,b,g,w,f,x,d,w,4.88,3.18,,,y,,,f,f,,g,a
e,3.5,b,g,n,f,x,d,w,5.13,3.09,,,y,,,f,f,,g,u
e,3.73,b,g,n,f,x,d,w,5.14,3.22,,,y,,,f,f,,g,a
e,3.78,b,g,w,f,x,d,w,4.66,2.81,,,y,,,f,f,,g,a
e,2.43,b,g,w,f,x,d,w,4.1,2.82,,,y,,,f,f,,g,u
e,3.42,b,g,w,f,x,d,w,4.03,3.16,,,y,,,f,f,,g,u
e,3.15,b,g,n,f,x,d,w,3.6,2.61,,,y,,,f,f,,g,a
e,3.63,b,g,w,f,x,d,w,4.18,2.63,,,y,,,f,f,,g,u
e,3.65,b,g,w,f,x,d,w,4.62,3.42,,,y,,,f,f,,g,a
e,3.32,b,g,n,f,x,d,w,3.32,2.83,,,y,,,f,f,,g,a
e,3.36,b,g,w,f,x,d,w,3.55,2.53,,,y,,,f,f,,g,u
e,3.86,b,g,w,f,x,d,w,4.96,3.06,,,y,,,f,f,,g,u
e,3.78,b,g,n,f,x,d,w,4.51,3.24,,,y,,,f,f,,g,u
e,2.55,b,g,n,f,x,d,w,4.14,2.37,,,y,,,f,f,,g,u
e,3.51,b,g,n,f,x,d,w,4.43,3.36,,,y,,,f,f,,g,a
e,4.2,b,g,w,f,x,d,w,4.8,3.4,,,y,,,f,f,,g,u
e,3.33,b,g,w,f,x,d,w,4.07,2.79,,,y,,,f,f,,g,a
e,3.79,b,g,n,f,x,d,w,5.1,2.95,,,y,,,f,f,,g,u
e,3.48,b,g,w,f,x,d,w,4.52,2.94,,,y,,,f,f,,g,u
e,3.72,b,g,n,f,x,d,w,4.75,2.98,,,y,,,f,f,,g,u
e,4.04,b,g,n,f,x,d,w,3.66,2.73,,,y,,,f,f,,g,u
e,3.53,b,g,w,f,x,d,w,5.17,3.56,,,y,,,f,f,,g,a
e,3.89,b,g,n,f,x,d,w,5.56,3.55,,,y,,,f,f,,g,u
e,3.89,b,g,w,f,x,d,w,4.74,2.84,,,y,,,f,f,,g,a
e,3.1,b,g,n,f,x,d,w,4.28,2.57,,,y,,,f,f,,g,u
e,4.02,b,g,n,f,x,d,w,5.11,3.48,,,y,,,f,f,,g,u
e,2.36,b,g,n,f,x,d,w,4.02,3.22,,,y,,,f,f,,g,a
e,4.31,b,g,n,f,x,d,w,5.47,3.54,,,y,,,f,f,,g,u
e,2.86,b,g,w,f,x,d,w,4.2,2.89,,,y,,,f,f,,g,a
e,4.45,b,g,w,f,x,d,w,4.58,3.02,,,y,,,f,f,,g,a
e,2.72,b,g,n,f,x,d,w,3.63,2.53,,,y,,,f,f,,g,a
e,3.53,b,g,w,f,x,d,w,4.48,3.1,,,y,,,f,f,,g,a
e,2.39,b,g,n,f,x,d,w,3.45,2.29,,,y,,,f,f,,g,a
e,3.86,b,g,w,f,x,d,w,4.93,3.33,,,y,,,f,f,,g,u
e,3.57,b,g,w,f,x,d,w,4.77,2.91,,,y,,,f,f,,g,u
e,3.16,b,g,n,f,x,d,w,4.18,2.91,,,y,,,f,f,,g,a
e,4.66,b,g,n,f,x,d,w,4.87,2.92,,,y,,,f,f,,g,a
e,4.01,b,g,n,f,x,d,w,4.2,3.09,,,y,,,f,f,,g,a
e,3.31,b,g,n,f,x,d,w,4.59,3.31,,,y,,,f,f,,g,a
e,2.81,b,g,w,f,x,d,w,4.18,2.84,,,y,,,f,f,,g,u
e,3.04,b,g,w,f,x,d,w,4.81,3.15,,,y,,,f,f,,g,u
e,3.76,b,g,n,f,x,d,w,4.65,3.13,,,y,,,f,f,,g,u
e,3.61,b,g,n,f,x,d,w,4.67,2.76,,,y,,,f,f,,g,u
e,2.57,b,g,w,f,x,d,w,3.19,1.94,,,y,,,f,f,,g,u
e,2.91,b,g,n,f,x,d,w,3.99,2.62,,,y,,,f,f,,g,a
e,3.34,b,g,n,f,x,d,w,3.95,2.65,,,y,,,f,f,,g,u
e,3.01,b,g,w,f,x,d,w,3.79,3.22,,,y,,,f,f,,g,a
e,3.4,b,g,w,f,x,d,w,4.83,2.97,,,y,,,f,f,,g,a
e,3.76,b,g,n,f,x,d,w,5.06,3.49,,,y,,,f,f,,g,a
e,3.87,b,g,w,f,x,d,w,4.74,3.12,,,y,,,f,f,,g,a
e,2.48,b,g,w,f,x,d,w,4.31,2.92,,,y,,,f,f,,g,a
e,2.36,b,g,n,f,x,d,w,4.56,2.71,,,y,,,f,f,,g,u
e,3.74,b,g,w,f,x,d,w,5.05,3.85,,,y,,,f,f,,g,a
e,4.22,b,g,w,f,x,d,w,4.98,3.44,,,y,,,f,f,,g,a
e,3.3,b,g,w,f,x,d,w,4.23,3.12,,,y,,,f,f,,g,a
e,4.09,b,g,n,f,x,d,w,4.66,2.93,,,y,,,f,f,,g,a
e,2.83,b,g,n,f,x,d,w,3.69,2.34,,,y,,,f,f,,g,u
e,3.84,b,g,w,f,x,d,w,5.24,3.14,,,y,,,f,f,,g,u
e,3.87,b,g,w,f,x,d,w,5.44,3.66,,,y,,,f,f,,g,a
e,3.25,b,g,w,f,x,d,w,4.48,2.83,,,y,,,f,f,,g,u
e,3.49,b,g,n,f,x,d,w,4.17,2.95,,,y,,,f,f,,g,u
e,3.06,b,g,n,f,x,d,w,4.18,2.65,,,y,,,f,f,,g,a
e,3.43,b,g,w,f,x,d,w,4.48,3.19,,,y,,,f,f,,g,u
e,3.05,b,g,w,f,x,d,w,4.77,3.25,,,y,,,f,f,,g,a
e,3.3,b,g,w,f,x,d,w,4.95,2.99,,,y,,,f,f,,g,u
e,4.22,b,g,n,f,x,d,w,4.85,3.07,,,y,,,f,f,,g,u
e,3.53,b,g,w,f,x,d,w,3.76,2.85,,,y,,,f,f,,g,u
e,3.29,b,g,n,f,x,d,w,4.54,2.8,,,y,,,f,f,,g,u
e,3.26,b,g,n,f,x,d,w,3.96,2.84,,,y,,,f,f,,g,u
e,3.04,b,g,w,f,x,d,w,4.17,2.89,,,y,,,f,f,,g,a
e,3.47,b,g,n,f,x,d,w,4.87,3.2,,,y,,,f,f,,g,a
e,3.79,b,g,n,f,x,d,w,5.38,3.47,,,y,,,f,f,,g,a
e,4.89,b,g,n,f,x,d,w,4.97,3.15,,,y,,,f,f,,g,a
e,3.73,b,g,n,f,x,d,w,5.11,3.57,,,y,,,f,f,,g,a
e,4.05,b,g,w,f,x,d,w,5.0,3.08,,,y,,,f,f,,g,a
e,3.8,b,g,n,f,x,d,w,4.61,2.91,,,y,,,f,f,,g,u
e,2.88,b,g,w,f,x,d,w,3.55,2.48,,,y,,,f,f,,g,u
e,3.29,b,g,n,f,x,d,w,3.54,3.2,,,y,,,f,f,,g,a
e,4.08,b,g,w,f,x,d,w,4.7,3.24,,,y,,,f,f,,g,a
e,3.19,b,g,w,f,x,d,w,4.38,2.78,,,y,,,f,f,,g,u
e,3.83,b,g,n,f,x,d,w,4.29,2.94,,,y,,,f,f,,g,a
e,3.79,b,g,n,f,x,d,w,4.37,3.11,,,y,,,f,f,,g,u
e,3.35,b,g,n,f,x,d,w,3.74,2.46,,,y,,,f,f,,g,u
e,3.21,b,g,n,f,x,d,w,4.97,3.36,,,y,,,f,f,,g,u
e,3.96,b,g,w,f,x,d,w,4.34,2.77,,,y,,,f,f,,g,a
e,3.93,b,g,w,f,x,d,w,4.56,2.82,,,y,,,f,f,,g,u
e,4.17,b,g,w,f,x,d,w,5.22,3.34,,,y,,,f,f,,g,a
e,3.42,b,g,n,f,x,d,w,3.06,2.66,,,y,,,f,f,,g,u
e,3.53,b,g,n,f,x,d,w,4.9,3.08,,,y,,,f,f,,g,u
e,2.74,b,g,n,f,x,d,w,4.15,2.68,,,y,,,f,f,,g,a
e,3.11,b,g,w,f,x,d,w,4.2,3.33,,,y,,,f,f,,g,a
e,3.13,b,g,w,f,x,d,w,4.26,2.9,,,y,,,f,f,,g,u
e,3.05,b,g,n,f,x,d,w,4.02,2.23,,,y,,,f,f,,g,a
e,3.01,b,g,n,f,x,d,w,3.96,2.82,,,y,,,f,f,,g,u
e,3.77,b,g,n,f,x,d,w,4.13,2.96,,,y,,,f,f,,g,u
e,2.97,b,g,n,f,x,d,w,4.23,2.83,,,y,,,f,f,,g,u
e,3.69,b,g,w,f,x,d,w,4.36,3.13,,,y,,,f,f,,g,a
e,3.39,b,g,w,f,x,d,w,4.72,3.31,,,y,,,f,f,,g,a
e,4.35,b,g,w,f,x,d,w,5.51,3.72,,,y,,,f,f,,g,u
e,3.45,b,g,n,f,x,d,w,4.07,2.86,,,y,,,f,f,,g,a
e,3.82,b,g,w,f,x,d,w,4.45,2.67,,,y,,,f,f,,g,a
e,2.9,b,g,n,f,x,d,w,4.59,3.31,,,y,,,f,f,,g,a
e,3.09,b,g,n,f,x,d,w,4.33,2.59,,,y,,,f,f,,g,u
e,2.46,b,g,n,f,x,d,w,4.33,2.82,,,y,,,f,f,,g,u
e,3.01,b,g,n,f,x,d,w,5.05,3.28,,,y,,,f,f,,g,a
e,3.6,b,g,n,f,x,d,w,4.78,2.99,,,y,,,f,f,,g,a
e,3.4,b,g,n,f,x,d,w,4.19,3.0,,,y,,,f,f,,g,a
e,3.4,b,g,n,f,x,d,w,3.92,3.13,,,y,,,f,f,,g,u
e,3.71,b,g,n,f,x,d,w,4.05,2.84,,,y,,,f,f,,g,u
e,4.18,b,g,w,f,x,d,w,4.6,3.11,,,y,,,f,f,,g,u
e,3.5,b,g,w,f,x,d,w,4.18,2.79,,,y,,,f,f,,g,a
e,3.45,b,g,n,f,x,d,w,5.57,3.5,,,y,,,f,f,,g,u
e,3.39,b,g,w,f,x,d,w,4.44,3.09,,,y,,,f,f,,g,u
e,3.7,b,g,w,f,x,d,w,4.4,3.26,,,y,,,f,f,,g,u
e,3.63,b,g,w,f,x,d,w,4.53,2.93,,,y,,,f,f,,g,a
e,3.57,b,g,w,f,x,d,w,4.7,3.25,,,y,,,f,f,,g,a
e,3.61,b,g,n,f,x,d,w,4.05,3.11,,,y,,,f,f,,g,u
e,3.79,b,g,w,f,x,d,w,4.98,3.17,,,y,,,f,f,,g,a
e,3.94,b,g,n,f,x,d,w,4.9,3.28,,,y,,,f,f,,g,a
e,2.88,b,g,w,f,x,d,w,4.17,2.84,,,y,,,f,f,,g,a
e,4.14,b,g,w,f,x,d,w,5.41,3.52,,,y,,,f,f,,g,u
e,4.19,b,g,n,f,x,d,w,5.06,3.65,,,y,,,f,f,,g,u
e,3.65,b,g,w,f,x,d,w,4.66,3.28,,,y,,,f,f,,g,a
e,2.98,b,g,n,f,x,d,w,4.74,2.74,,,y,,,f,f,,g,u
e,3.2,b,g,w,f,x,d,w,3.88,2.22,,,y,,,f,f,,g,a
e,4.06,b,g,n,f,x,d,w,4.64,2.93,,,y,,,f,f,,g,u
e,2.88,b,g,n,f,x,d,w,3.41,2.57,,,y,,,f,f,,g,a
e,3.54,b,g,w,f,x,d,w,4.4,2.69,,,y,,,f,f,,g,u
e,3.23,b,g,w,f,x,d,w,5.43,3.45,,,y,,,f,f,,g,a
e,3.89,b,g,n,f,x,d,w,4.91,3.49,,,y,,,f,f,,g,a
e,4.21,b,g,n,f,x,d,w,4.91,3.44,,,y,,,f,f,,g,u
e,3.85,b,g,n,f,x,d,w,5.17,3.53,,,y,,,f,f,,g,u
e,3.78,b,g,n,f,x,d,w,4.42,3.32,,,y,,,f,f,,g,a
e,3.78,b,g,n,f,x,d,w,4.32,3.33,,,y,,,f,f,,g,a
e,3.21,b,g,w,f,x,d,w,4.31,3.01,,,y,,,f,f,,g,a
e,4.6,b,g,w,f,x,d,w,5.55,3.71,,,y,,,f,f,,g,u
e,4.01,b,g,w,f,x,d,w,4.79,2.82,,,y,,,f,f,,g,u
e,3.0,b,g,n,f,x,d,w,3.78,2.55,,,y,,,f,f,,g,a
e,3.41,b,g,n,f,x,d,w,5.06,2.9,,,y,,,f,f,,g,a
e,3.55,b,g,n,f,x,d,w,4.43,2.6,,,y,,,f,f,,g,u
e,3.84,b,g,n,f,x,d,w,4.31,3.38,,,y,,,f,f,,g,u
e,4.45,b,g,w,f,x,d,w,5.08,3.08,,,y,,,f,f,,g,a
e,4.1,b,g,w,f,x,d,w,5.05,3.01,,,y,,,f,f,,g,a
e,3.75,b,g,n,f,x,d,w,5.23,3.2,,,y,,,f,f,,g,a
e,3.58,b,g,n,f,x,d,w,4.36,2.75,,,y,,,f,f,,g,u
e,3.51,b,g,w,f,x,d,w,4.37,2.99,,,y,,,f,f,,g,a
e,3.3,b,g,w,f,x,d,w,4.26,2.94,,,y,,,f,f,,g,a
e,3.62,b,g,w,f,x,d,w,4.39,3.46,,,y,,,f,f,,g,u
e,4.25,b,g,w,f,x,d,w,5.04,3.21,,,y,,,f,f,,g,a
e,3.61,b,g,n,f,x,d,w,4.01,2.54,,,y,,,f,f,,g,u
e,2.95,b,g,w,f,x,d,w,4.06,2.85,,,y,,,f,f,,g,u
e,4.21,b,g,w,f,x,d,w,4.02,2.66,,,y,,,f,f,,g,u
e,3.57,b,g,w,f,x,d,w,4.97,3.11,,,y,,,f,f,,g,u
e,3.32,b,g,w,f,x,d,w,4.81,3.09,,,y,,,f,f,,g,a
e,3.52,b,g,n,f,x,d,w,3.51,2.35,,,y,,,f,f,,g,u
e,3.34,b,g,w,f,x,d,w,5.91,3.44,,,y,,,f,f,,g,u
e,3.02,b,g,n,f,x,d,w,3.59,2.83,,,y,,,f,f,,g,a
e,4.01,b,g,n,f,x,d,w,5.06,3.48,,,y,,,f,f,,g,a
e,3.33,b,g,w,f,x,d,w,4.53,2.92,,,y,,,f,f,,g,a
e,2.97,b,g,n,f,x,d,w,4.51,2.77,,,y,,,f,f,,g,a
e,3.09,b,g,n,f,x,d,w,4.64,3.01,,,y,,,f,f,,g,a
e,3.31,b,g,n,f,x,d,w,3.5,2.75,,,y,,,f,f,,g,u
e,3.65,b,g,w,f,x,d,w,4.29,2.76,,,y,,,f,f,,g,a
e,3.17,b,g,n,f,x,d,w,3.76,2.69,,,y,,,f,f,,g,a
e,3.42,b,g,w,f,x,d,w,4.54,2.98,,,y,,,f,f,,g,a
e,4.11,b,g,n,f,x,d,w,5.42,3.39,,,y,,,f,f,,g,a
e,3.91,b,g,n,f,x,d,w,4.93,3.27,,,y,,,f,f,,g,a
e,4.52,b,g,n,f,x,d,w,4.04,3.1,,,y,,,f,f,,g,u
e,2.89,b,g,w,f,x,d,w,3.22,2.26,,,y,,,f,f,,g,a
e,3.77,b,g,n,f,x,d,w,4.38,2.59,,,y,,,f,f,,g,a
e,3.91,b,g,w,f,x,d,w,4.65,2.83,,,y,,,f,f,,g,u
e,3.27,b,g,n,f,x,d,w,4.47,2.74,,,y,,,f,f,,g,u
e,3.61,b,g,w,f,x,d,w,4.34,2.95,,,y,,,f,f,,g,u
e,3.97,b,g,w,f,x,d,w,5.19,3.09,,,y,,,f,f,,g,u
e,3.57,b,g,n,f,x,d,w,4.85,3.66,,,y,,,f,f,,g,u
e,3.78,b,g,n,f,x,d,w,5.22,3.55,,,y,,,f,f,,g,a
e,3.29,b,g,w,f,x,d,w,4.18,3.15,,,y,,,f,f,,g,u
e,4.05,b,g,w,f,x,d,w,4.07,2.94,,,y,,,f,f,,g,u
e,3.03,b,g,w,f,x,d,w,4.31,2.98,,,y,,,f,f,,g,u
e,3.05,b,g,w,f,x,d,w,4.21,3.07,,,y,,,f,f,,g,a
e,3.36,b,g,w,f,x,d,w,3.96,2.32,,,y,,,f,f,,g,u
e,3.53,b,g,n,f,x,d,w,3.98,2.89,,,y,,,f,f,,g,a
e,3.18,b,g,w,f,x,d,w,4.34,2.77,,,y,,,f,f,,g,a
e,3.41,b,g,n,f,x,d,w,4.34,3.23,,,y,,,f,f,,g,u
e,3.31,b,g,w,f,x,d,w,3.86,2.44,,,y,,,f,f,,g,a
e,3.29,b,g,n,f,x,d,w,4.45,3.13,,,y,,,f,f,,g,u
e,3.4,b,g,w,f,x,d,w,4.66,3.07,,,y,,,f,f,,g,u
e,2.74,b,g,w,f,x,d,w,3.92,2.45,,,y,,,f,f,,g,u
e,3.46,b,g,w,f,x,d,w,4.83,3.84,,,y,,,f,f,,g,u
e,4.27,b,g,n,f,x,d,w,5.48,3.26,,,y,,,f,f,,g,u
e,3.21,b,g,n,f,x,d,w,4.9,3.31,,,y,,,f,f,,g,a
e,3.66,b,g,w,f,x,d,w,4.38,3.07,,,y,,,f,f,,g,a
e,3.48,b,g,n,f,x,d,w,4.74,3.43,,,y,,,f,f,,g,a
e,2.98,b,g,n,f,x,d,w,3.85,2.52,,,y,,,f,f,,g,a
e,3.34,b,g,n,f,x,d,w,4.01,2.57,,,y,,,f,f,,g,u
e,3.87,b,g,n,f,x,d,w,5.13,3.67,,,y,,,f,f,,g,a
e,3.61,b,g,w,f,x,d,w,4.22,2.57,,,y,,,f,f,,g,u
e,4.06,b,g,n,f,x,d,w,5.29,3.78,,,y,,,f,f,,g,a
e,2.94,b,g,w,f,x,d,w,4.22,2.69,,,y,,,f,f,,g,a
e,3.22,b,g,n,f,x,d,w,4.18,2.57,,,y,,,f,f,,g,a
e,3.32,b,g,w,f,x,d,w,4.9,3.22,,,y,,,f,f,,g,a
e,2.51,b,g,w,f,x,d,w,4.27,2.53,,,y,,,f,f,,g,u
e,3.63,b,g,n,f,x,d,w,5.39,3.5,,,y,,,f,f,,g,u
e,3.71,b,g,n,f,x,d,w,4.33,2.37,,,y,,,f,f,,g,a
e,2.91,b,g,w,f,x,d,w,3.56,2.33,,,y,,,f,f,,g,u
e,3.82,b,g,w,f,x,d,w,4.66,3.24,,,y,,,f,f,,g,u
e,3.27,b,g,n,f,x,d,w,4.78,3.09,,,y,,,f,f,,g,u
e,2.66,b,g,n,f,x,d,w,3.12,2.41,,,y,,,f,f,,g,a
e,3.28,b,g,n,f,x,d,w,5.36,3.42,,,y,,,f,f,,g,a
e,3.77,b,g,n,f,x,d,w,4.79,2.82,,,y,,,f,f,,g,a
e,3.77,b,g,n,f,x,d,w,5.13,3.22,,,y,,,f,f,,g,u
e,4.37,b,g,n,f,x,d,w,4.72,3.17,,,y,,,f,f,,g,a
e,3.84,b,g,w,f,x,d,w,4.41,2.67,,,y,,,f,f,,g,u
e,2.98,b,g,n,f,x,d,w,4.22,3.42,,,y,,,f,f,,g,a
e,3.32,b,g,n,f,x,d,w,3.71,2.61,,,y,,,f,f,,g,a
e,3.59,b,g,w,f,x,d,w,4.26,2.88,,,y,,,f,f,,g,a
e,3.02,b,g,n,f,x,d,w,3.83,2.59,,,y,,,f,f,,g,u
e,4.79,b,g,w,f,x,d,w,4.49,2.83,,,y,,,f,f,,g,a
e,2.69,b,g,n,f,x,d,w,3.72,2.9,,,y,,,f,f,,g,a
e,3.63,b,g,n,f,x,d,w,4.57,2.81,,,y,,,f,f,,g,u
e,3.17,b,g,w,f,x,d,w,4.53,3.08,,,y,,,f,f,,g,u
e,3.98,b,g,n,f,x,d,w,5.02,3.26,,,y,,,f,f,,g,a
e,3.02,b,g,n,f,x,d,w,3.9,2.2,,,y,,,f,f,,g,u
e,4.3,b,g,w,f,x,d,w,5.01,3.8,,,y,,,f,f,,g,u
e,3.24,b,g,w,f,x,d,w,4.29,3.24,,,y,,,f,f,,g,a
e,3.85,b,g,n,f,x,d,w,5.23,3.65,,,y,,,f,f,,g,u
e,3.7,b,g,n,f,x,d,w,4.78,3.16,,,y,,,f,f,,g,a
e,2.87,b,g,n,f,x,d,w,4.25,2.98,,,y,,,f,f,,g,a
e,2.84,b,g,w,f,x,d,w,4.18,3.01,,,y,,,f,f,,g,a
e,4.0,b,g,w,f,x,d,w,5.26,3.68,,,y,,,f,f,,g,a
e,3.41,b,g,w,f,x,d,w,4.1,2.54,,,y,,,f,f,,g,u
e,3.59,b,g,n,f,x,d,w,4.32,3.2,,,y,,,f,f,,g,u
e,4.37,b,g,w,f,x,d,w,4.56,3.05,,,y,,,f,f,,g,a
e,2.8,b,g,n,f,x,d,w,3.85,2.64,,,y,,,f,f,,g,a
e,3.68,b,g,n,f,x,d,w,4.44,2.78,,,y,,,f,f,,g,u
e,3.52,b,g,w,f,x,d,w,4.31,2.77,,,y,,,f,f,,g,a
e,2.63,b,g,w,f,x,d,w,3.94,2.74,,,y,,,f,f,,g,u
e,2.98,b,g,w,f,x,d,w,4.45,2.78,,,y,,,f,f,,g,a
e,3.5,b,g,w,f,x,d,w,4.25,2.73,,,y,,,f,f,,g,a
e,4.93,b,g,n,f,x,d,w,5.43,3.54,,,y,,,f,f,,g,u
e,3.64,b,g,n,f,x,d,w,4.06,2.78,,,y,,,f,f,,g,a
e,3.28,b,g,n,f,x,d,w,4.91,3.04,,,y,,,f,f,,g,u
e,3.59,b,g,n,f,x,d,w,4.07,2.99,,,y,,,f,f,,g,a
e,3.55,b,g,w,f,x,d,w,4.26,2.83,,,y,,,f,f,,g,u
e,3.73,b,g,n,f,x,d,w,4.72,3.04,,,y,,,f,f,,g,u
e,3.51,b,g,n,f,x,d,w,4.53,2.99,,,y,,,f,f,,g,u
e,2.6,b,g,n,f,x,d,w,3.82,2.67,,,y,,,f,f,,g,u
e,3.08,b,g,w,f,x,d,w,5.15,3.11,,,y,,,f,f,,g,u
e,3.79,b,g,w,f,x,d,w,4.85,3.56,,,y,,,f,f,,g,a
e,3.23,b,g,w,f,x,d,w,4.25,2.75,,,y,,,f,f,,g,a
e,2.66,b,g,w,f,x,d,w,4.11,2.38,,,y,,,f,f,,g,a
e,3.18,b,g,w,f,x,d,w,4.13,2.82,,,y,,,f,f,,g,a
e,3.31,b,g,w,f,x,d,w,4.77,2.81,,,y,,,f,f,,g,u
e,3.76,b,g,w,f,x,d,w,3.92,2.66,,,y,,,f,f,,g,u
e,3.92,b,g,n,f,x,d,w,3.9,2.82,,,y,,,f,f,,g,a
e,3.17,b,g,w,f,x,d,w,4.0,2.65,,,y,,,f,f,,g,a
e,2.41,b,g,w,f,x,d,w,3.76,2.62,,,y,,,f,f,,g,u
e,2.69,b,g,n,f,x,d,w,3.34,2.54,,,y,,,f,f,,g,a
e,4.1,b,g,n,f,x,d,w,4.74,2.89,,,y,,,f,f,,g,a
e,3.89,b,g,n,f,x,d,w,4.3,2.75,,,y,,,f,f,,g,a
e,3.27,b,g,w,f,x,d,w,4.43,2.84,,,y,,,f,f,,g,a
e,3.88,b,g,w,f,x,d,w,4.8,3.28,,,y,,,f,f,,g,a
e,3.42,b,g,n,f,x,d,w,4.14,3.17,,,y,,,f,f,,g,a
e,3.07,b,g,w,f,x,d,w,3.7,2.53,,,y,,,f,f,,g,a
e,3.79,b,g,n,f,x,d,w,4.82,3.62,,,y,,,f,f,,g,a
e,2.97,b,g,w,f,x,d,w,3.9,2.64,,,y,,,f,f,,g,a
e,3.36,b,g,w,f,x,d,w,4.9,3.41,,,y,,,f,f,,g,a
